ID,Handle,Command,Title,Tags,Status,Variant Inventory Item ID,Variant ID,Option1 Value,Variant SKU,Variant Barcode,Variant Weight,Variant Price,Variant Compare At Price,Variant Taxable,Variant Tax Code,Variant Inventory Policy,Variant Inventory Qty,Variant Metafield: my_fields.website_product_url [url],Variant Metafield: my_fields.model [single_line_text_field],Variant Metafield: my_fields.market_model_code [single_line_text_field],Variant Metafield: my_fields.model_group_code [single_line_text_field],Variant Metafield: my_fields.product_family_code [single_line_text_field],Variant Metafield: my_fields.product_group_code [single_line_text_field],Variant Metafield: my_fields.discount_reason [list.single_line_text_field],Variant Metafield: custom.msrp [money],Variant Metafield: my_fields.product_obsolete_date [date],Variant Metafield: variant.discontinue_status_reason [single_line_text_field],Variant Metafield: custom.variant_draft_reason [list.single_line_text_field],Variant Metafield: my_fields.variant_type [list.single_line_text_field],Variant Metafield: my_fields.source_sku [variant_reference],Variant Metafield: variant.website_product_type [single_line_text_field],Variant Metafield: variant.product_brand [single_line_text_field],Variant Metafield: custom.product_launch_date [single_line_text_field]
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024209972,32193229029428,750PA3 (0 to 5 psia),4352432,1 DAY,0,2367.99,,TRUE,,deny,1,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PA3,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024242740,32193229062196,750PA4 (0 to 15 psia),4352444,1 DAY,0,2367.99,,TRUE,,deny,2,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PA4,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024275508,32193229094964,750PA4EX (0 to 15 psia),4558716,6 WEEKS,0,3275.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PA4EX,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024308276,32193229127732,750PA5 (0 to 30 psia),4352459,1 WEEK,0,2367.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PA5,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024341044,32193229160500,750PA6 (0 to 100 psia),4352467,1 DAY,0,2367.99,,TRUE,,deny,5,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PA6,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024373812,32193229193268,750PA7 (0 to 500 psia),4352480,6 WEEKS,0,2367.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PA7,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024406580,32193229226036,750PA8 (0 to 1000 psia),4352498,6 WEEKS,0,2367.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PA8,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024439348,32193229258804,750PA9 (0 to 1500 psia),4352500,6 WEEKS,0,2367.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PA9,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024472116,32193229291572,750PD10 (-10 to 10 psi),4352556,6 WEEKS,0,2367.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PD10,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024504884,32193229324340,750PD2 (-1 to 1 psi),4352539,1 DAY,0,2367.99,,TRUE,,deny,8,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PD2,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024537652,32193229357108,750PD27 (-15 to 300 psi ),4352616,1 DAY,0,2367.99,,TRUE,,deny,9,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PD27,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024570420,32193229389876,750PD3 (-5 to 5 psi),4352542,1 DAY,0,2367.99,,TRUE,,deny,6,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PD3,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024603188,32193229422644,750PD4 (-15 to 15 psi),4352563,1 DAY,0,2367.99,,TRUE,,deny,11,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PD4,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024635956,32193229455412,750PD5 (-15 to 30 psi),4352574,4 WEEKS,0,2367.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PD5,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024668724,32193229488180,750PD50 (-15 to 50 psi),4352588,6 WEEKS,0,2367.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PD50,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024701492,32193229520948,750PD6 (-15 to 100 psi),4352595,1 DAY,0,2367.99,,TRUE,,deny,3,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PD6,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024734260,32193229553716,750PD7 (-15 to 200 psi),4352602,1 DAY,0,2367.99,,TRUE,,deny,1,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PD7,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024767028,32193229586484,750PV3 (-5 psi),4352517,6 WEEKS,0,2367.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PV3,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33775024799796,32193229619252,750PV4 (-15 psi),4352521,1 DAY,0,2367.99,,TRUE,,deny,1,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750PV4,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33820687597620,32238890156084,750R04 (0 to 15 psi),4352625,6 WEEKS,0,2367.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750R04,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33820687630388,32238890188852,750R06 (0 to 100 psi),4352633,6 WEEKS,0,2367.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750R06,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33820687859764,32238890418228,750R07 (0 to 500 psi),4352657,6 WEEKS,0,2367.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750R07,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33820687958068,32238890516532,750R08 (0 to 1000 psi),4352669,1 DAY,0,2367.99,,TRUE,,deny,7,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750R08,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33820688056372,32238890614836,750R27 (0 to 300 psi),4352640,6 WEEKS,0,2367.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750R27,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33820688154676,32238890713140,750R29 (0 to 3000 psi),4352678,6 WEEKS,0,3335.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750R29,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33820688187444,32238890745908,750R30 (0 to 5000 psi),4352684,6 WEEKS,0,3335.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750R30,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33820688220212,32238890778676,750R31 (0 to 10000 psi),4352691,1 DAY,0,3335.99,,TRUE,,deny,1,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750R31,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33820688318516,32238890876980,750RD5 (-15 to 30 psi),4352706,1 DAY,0,2617.99,,TRUE,,deny,1,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750RD5,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33820688384052,32238890942516,750RD6 (-12 to 100 psi),4352714,6 WEEKS,0,2617.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750RD6,750P,F750P,PTOOL,L,,,,,,,,,,
3840953843764,fluke-750p-series-pressure-modules,MERGE,Fluke 750P Series Pressure Modules,10 days,Active,33820688482356,32238891040820,750RD27 (-12 to 300 psi),4352723,1 DAY,0,2617.99,,TRUE,,deny,1,https://www.fluke.com/en-us/product/calibration-tools/pressure-calibrators/fluke-750p,FLUKE-750RD27,750P,F750P,PTOOL,L,,,,,,,,,,
3840953876532,fluke-712b-rtd-calibrators,MERGE,Fluke 712B RTD Calibrators,,Active,30615843864628,29486132265012,Default Title,4387857,2 WEEKS,0,1876.99,,TRUE,,deny,38,https://www.fluke.com/en-us/product/calibration-tools/temperature-calibrators/fluke-712b,FLUKE-712B/EN,712,F71X,PTOOL,L,,,,,,,,,,
3840954007604,fluke-714b-thermocouple-calibrator,MERGE,Fluke 714B Thermocouple Calibrator,,Active,43132474261556,41037588660276,714B,4387869,1 DAY,0,1876.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/calibration-tools/temperature-calibrators/fluke-714b,FLUKE-714B/EN,714,F71X,PTOOL,L,,,,,,,,,,
3840954040372,fluke-724-temperature-calibrator,MERGE,Fluke 724 Temperature Calibrator,,Active,30615844192308,29486132396084,Default Title,1553041,1 DAY,0,3144.99,,TRUE,,deny,130,https://www.fluke.com/en-us/product/calibration-tools/temperature-calibrators/fluke-724,FLUKE-724,724,F72X,PTOOL,L,,,,,,,,,,
3840954105908,fluke-718ex-intrinsically-safe-pressure-calibrator,MERGE,Fluke 718Ex Intrinsically Safe Pressure Calibrator: FLUKE-718EX 300,10 days,Active,33820674424884,32238876983348,Fluke 718Ex 30G,2096310,8 WEEKS,0,4904.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/intrinsically-safe/fluke-718ex,FLUKE-718EX 30,718,F71X,PTOOL,L,,,,,,,,,,
3840954105908,fluke-718ex-intrinsically-safe-pressure-calibrator,MERGE,Fluke 718Ex Intrinsically Safe Pressure Calibrator: FLUKE-718EX 300,10 days,Active,33820674457652,32238877016116,Fluke 718Ex 100G,2096322,1 DAY,0,4904.99,,TRUE,,deny,6,https://www.fluke.com/en-us/product/intrinsically-safe/fluke-718ex,FLUKE-718EX 100,718,F71X,PTOOL,L,,,,,,,,,,
3840954105908,fluke-718ex-intrinsically-safe-pressure-calibrator,MERGE,Fluke 718Ex Intrinsically Safe Pressure Calibrator: FLUKE-718EX 300,10 days,Active,33820674490420,32238877048884,Fluke 718Ex 300G,3023328,1 DAY,0,4905.99,,TRUE,,deny,1,https://www.fluke.com/en-us/product/intrinsically-safe/fluke-718ex,FLUKE-718EX 300,718,F71X,PTOOL,L,,,,,,,,,,
3840954204212,fluke-789-fc-processmeter-and-temperature-kit,MERGE,Fluke 789 FC ProcessMeterâ„¢ and Temperature Kit,,Active,30615844388916,29486132756532,Default Title,4489241,31 DAYS,0,1703.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/temperature-measurement/ir-thermometers/fluke-789-fc-t3000-kit,FLUKE-789/T3000 FC,789,F78X,PTOOL,L,,,,,,,,,,
3840954236980,pls-fs-floor-stand,MERGE,PLS FS Floor Stand,"20 days, MVP",Active,30615844421684,29486132789300,Default Title,5031929,1 WEEK,0,22.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/building-infrastructure/laser-levels/pls-floor-stand,PLS FS,PLSACC,PLS,FAC,V,,,,,,,,,,
3840954269748,pls-sld-green,MERGE,PLS SLD GREEN,40 days,Active,30615844487220,29486132854836,Default Title,4978526,1 WEEK,0,230.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/accessories/other/pls-sld-green-detector,PLS SLD GREEN,PLSACC,PLS,FAC,V,,,,,,,,,,
3840954302516,pls-sld-red,MERGE,PLS SLD RED,40 days,Active,30615844519988,29486132887604,Default Title,4978515,1 DAY,0,212.99,,TRUE,,deny,80,https://www.fluke.com/en-us/product/accessories/other/pls-sld-red-detector,PLS SLD RED,PLSACC,PLS,FAC,V,,,,,,,,,,
3840954368052,pls-xld,MERGE,PLS XLD,,Active,30615844618292,29486132920372,Default Title,5037696,11 DAYS,0,277.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/building-infrastructure/laser-levels/pls-xld,PLS XLD,PLSACC,PLS,FAC,V,,,,,,,,,,
3840954433588,pls-xld-clamp,MERGE,PLS XLD Clamp,,Active,30615844913204,29486133280820,Default Title,5037709,11 DAYS,0,53.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/accessories/other/pls-xld-clamp,PLS XLD CLAMP,PLSACC,PLS,FAC,V,,,,,,,,,,
3840954499124,pls-rc2,MERGE,PLS RC2,,Active,30615845175348,29486133542964,Default Title,5022564,1 DAY,0,78.99,,TRUE,,deny,2,https://www.fluke.com/en-us/product/building-infrastructure/laser-levels/pls-rc2,PLS RC2,PLSACC,PLS,FAC,V,,,,,,,,,,
3840954531892,pls-rbp10,MERGE,PLS RBP10,"15 days, MVP",Active,30615845208116,29486133575732,Default Title,5022607,1 DAY,0,128.99,,TRUE,,deny,90,https://www.fluke.com/en-us/product/accessories/batteries/pls-rbp10,PLS RBP10,PLSACC,PLS,FAC,V,,,,,,,,,,
3840954564660,pls-bc20,MERGE,PLS BC20,10 days,Active,30615845273652,29486133641268,Default Title,5022618,1 DAY,0,53.99,,TRUE,,deny,46,https://www.fluke.com/en-us/product/accessories/batteries/pls-bc20,PLS BC20,PLSACC,PLS,FAC,V,,,,,,,,,,
3840954597428,pls-3r-replacement-window-glass-insert,MERGE,PLS 3R Replacement Window Glass Insert,10 days,Active,30615845306420,29486133674036,Default Title,5042439,1 DAY,0,33.99,,TRUE,,deny,19,https://www.fluke.com/en-us/product/accessories/other/pls-3r-laser-replacement-glass,PLS-HGI3R,PLSACC,PLS,FAC,V,,,,,,,,,,
3840954630196,pls-5r-replacement-window-glass-insert,MERGE,PLS 5R Replacement Window Glass Insert,10 days,Active,30615845339188,29486133706804,Default Title,5042442,1 DAY,0,33.99,,TRUE,,deny,29,https://www.fluke.com/en-us/product/accessories/other/pls-5r-laser-replacement-glass,PLS-HGI5R,PLSACC,PLS,FAC,V,,,,,,,,,,
3840954662964,pls-6r-replacement-window-glass-insert,MERGE,PLS 6R Replacement Window Glass Insert,60 days,Active,30615845371956,29486133739572,Default Title,5042456,1 DAY,0,33.99,,TRUE,,deny,19,https://www.fluke.com/en-us/product/accessories/other/pls-6r-laser-replacement-glass,PLS-HGI6R,PLSACC,PLS,FAC,V,,,,,,,,,,
3840954728500,pls-180r-replacement-window-glass-insert,MERGE,PLS 180R Replacement Window Glass Insert,,Active,30615845666868,29486133805108,Default Title,5042463,1 DAY,0,33.99,,TRUE,,deny,1,https://www.fluke.com/en-us/product/accessories/other/pls-180r-laser-replacement-glass,PLS-HGI180R,PLSACC,PLS,FAC,V,,,,,,,,,,
3840954761268,pls-3g-replacement-window-glass-insert,MERGE,PLS 3G Replacement Window Glass Insert,10 days,Active,30615845732404,29486134100020,Default Title,5067760,1 DAY,0,33.99,,TRUE,,deny,13,https://www.fluke.com/en-us/product/accessories/other/pls-3g-laser-replacement-glass,PLS-HGI3G,PLSACC,PLS,FAC,V,,,,,,,,,,
3840954794036,pls-5g-replacement-window-glass-insert,MERGE,PLS 5G Replacement Window Glass Insert,10 days,Active,30615845765172,29486134132788,Default Title,5067772,1 DAY,0,33.99,,TRUE,,deny,16,https://www.fluke.com/en-us/product/accessories/other/pls-5g-laser-replacement-glass,PLS-HGI5G,PLSACC,PLS,FAC,V,,,,,,,,,,
3840954826804,pls-6g-replacement-window-glass-insert,MERGE,PLS 6G Replacement Window Glass Insert,,Active,30615845797940,29486134198324,Default Title,5067785,1 WEEK,0,33.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/building-infrastructure/laser-levels/6g-rbp-kit,PLS-HGI6G,PLSACC,PLS,FAC,V,,,,,,,,,,
3840954859572,pls-180g-replacement-window-glass-insert,MERGE,PLS 180G Replacement Window Glass Insert,65 days,Active,30615845863476,29486134231092,Default Title,5067797,1 WEEK,0,33.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/accessories/other/pls-180g-laser-replacement-glass,PLS-HGI180G,PLSACC,PLS,FAC,V,,,,,,,,,,
3840959053876,fluke-rs500-probe-set,MERGE,Fluke RS500 Probe Set,10 days,Active,30615894491188,29486178435124,Default Title,4025886,1 DAY,0,227.99,,TRUE,,deny,1,https://www.fluke.com/en-us/product/accessories/probes/fluke-rs500,RS500,SMACC,SMACC,SCM,L,,,,,,,,,,
3840975175732,fluke-8845a-8846a-6-5-digit-precision-multimeters,MERGE,Fluke 8845A 6.5 Digit Precision Multimeter,,Archived,30616010948660,29486273691700,Default Title,2441853,1 DAY,0,1400.00,,TRUE,,deny,8,https://www.fluke.com/en-us/product/precision-measurement/bench-instruments/fluke-8845a-8846a,8845A 120V,884X,88DMM,GPT,C,,,2021-04-21,Stop Selling,"[""Investigate""]","[""Discontinued - STOP""]",,,,
4046501806132,fluke-1760-three-phase-energy-logger-1,MERGE,Fluke 1760 Three-Phase Energy Logger,45 days,Active,31122170314804,29911256760372,Default Title,2630759,1 DAY,0,28289.99,,TRUE,,deny,2,https://www.fluke.com/en-us/product/electrical-testing/power-quality/1760,FLUKE-1760 US,1760,PQ176,FPQ,L,,,,,,,,,,
4253250617396,2-day-advanced-hands-on-tool-training-power-quality,MERGE,2-Day Advanced Hands-On Tool Training - Power Quality,,Active,32112434413620,30632105345076,Default Title,3859031,1 WEEK,0,3329.99,,TRUE,,deny,0,,,,,,,,,,,,,,,,
4319282987060,fluke-87v-industrial-multimeter-service-combo-kit,MERGE,Fluke 87V IMSK Industrial Multimeter Service Combo Kit,5 days,Active,32540571992116,31042445279284,Default Title,3448783,1 DAY,0,578.99,,TRUE,,deny,73,https://www.fluke.com/en-us/product/electrical-testing/digital-multimeters/87v-imsk,FLUKE-87V/IMSK,87,FL8X,DMMS,A,,,,,,,,,,
4329409478708,fluke-pq400-electrical-measurement-window,MERGE,Fluke PQ400 Electrical Measurement Window,10 days,Active,33784925192244,32203127685172,Fluke PQ400,4920947,1 DAY,0,2484.99,,TRUE,,deny,5,https://www.fluke.com/en-us/product/electrical-testing/power-quality/pq400,FLUKE-PQ400,PQ400,PQWIN,FPQ,L,,,,,,,,,,
4329409478708,fluke-pq400-electrical-measurement-window,MERGE,Fluke PQ400 Electrical Measurement Window,10 days,Active,33784939479092,32203142004788,Fluke PQ400/B,5075807,1 DAY,0,1959.99,,TRUE,,deny,3,https://www.fluke.com/en-us/product/electrical-testing/power-quality/pq400,FLUKE-PQ400/B,PQ400,PQWIN,FPQ,L,,,,,,,,,,
4329438412852,fluke-i17xx-bnc-m2f-connection-cable,MERGE,Fluke I17XX-BNC-M2F Connection Cable,,Active,32603021901876,31102497718324,Default Title,5076304,2 WEEKS,0,134.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/accessories/adapters/i17xx-bnc-m2f,I17XX-BNC-M2F,PQ4ACC,PQWIN,FPQ,L,,,,,,,,,,
4329446768692,fluke-i17xx-bnc-m2m-connection-cable,MERGE,Fluke I17XX-BNC-M2M Connection Cable,10 days,Active,32603052867636,31102528258100,Default Title,5076297,1 DAY,0,134.99,,TRUE,,deny,2,https://www.fluke.com/en-us/product/accessories/adapters/i17xx-bnc-m2m,I17XX-BNC-M2M,PQ4ACC,PQWIN,FPQ,L,,,,,,,,,,
4329457221684,fluke-i17xx-flex2m-m2m1p-connection-cable,MERGE,Fluke I17XX-FLEX2M-M2M1P Connection Cable,10 days,Active,32603083800628,31102558994484,Default Title,5076285,2 WEEKS,0,194.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/accessories/adapters/i17xx-flex2m-m2m1p,I17XX-FLEX2M-M2M1P,PQ4ACC,PQWIN,FPQ,L,,,,,,,,,,
4329466429492,fluke-i17xx-flex2m-m2m4p-connection-cable-set,MERGE,Fluke I17XX-FLEX2M-M2M4P Connection Cable Set,10 days,Active,32603104837684,31102579736628,Default Title,5076272,2 WEEKS,0,759.99,,TRUE,,deny,0,https://www.fluke.com/en-us/product/accessories/adapters/i17xx-flex2m-m2m4p,I17XX-FLEX2M-M2M4P,PQ4ACC,PQWIN,FPQ,L,,,,,,,,,,
4329506406452,fluke-calibration-1523-handheld-thermometer-readout,MERGE,Fluke Calibration 1523 Handheld Thermometer Readout,,Active,33837409992756,32255611207732,1523-156,3376516,66 DAYS,0,2644.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/temperature-calibrators/fluke-calibration-1523,1523-156,H152X,TRDIS,TCAL,C,,,,,,"[""Assemble to Order (ATO)""]",,,,
4329506406452,fluke-calibration-1523-handheld-thermometer-readout,MERGE,Fluke Calibration 1523 Handheld Thermometer Readout,,Active,33837410025524,32255611240500,1523-P2-156,3376569,21 DAYS,0,6762.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/temperature-calibrators/fluke-calibration-1523,1523-P2-156,H152X,TRDIS,TCAL,C,,,,,,"[""Assemble to Order (ATO)""]",,,,
4329506406452,fluke-calibration-1523-handheld-thermometer-readout,MERGE,Fluke Calibration 1523 Handheld Thermometer Readout,,Active,33837410058292,32255611273268,1523-P3-156,3376584,66 DAYS,0,4566.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/temperature-calibrators/fluke-calibration-1523,1523-P3-156,H152X,TRDIS,TCAL,C,,,,,,"[""Assemble to Order (ATO)""]",,,,
4329506406452,fluke-calibration-1523-handheld-thermometer-readout,MERGE,Fluke Calibration 1523 Handheld Thermometer Readout,,Active,33837410091060,32255611306036,1523-P4-156,4927893,66 DAYS,0,4865.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/temperature-calibrators/fluke-calibration-1523,1523-P4-156,H152X,TRDIS,TCAL,C,,,,,,"[""Assemble to Order (ATO)""]",,,,
4329515876404,fluke-calibration-1620a-precision-thermo-hygrometer,MERGE,Fluke Calibration 1620A Precision Thermo-Hygrometer,,Active,33837466615860,32255667830836,1620A-S-156,2723991,6 WEEKS,0,3385.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/temperature-calibrators/fluke-calibration-1620a,1620A-S-156,DEWK,TRDIS,TCAL,C,,,,,,"[""Assemble to Order (ATO)""]",,,,
4329515876404,fluke-calibration-1620a-precision-thermo-hygrometer,MERGE,Fluke Calibration 1620A Precision Thermo-Hygrometer,,Active,33837466648628,32255667863604,1620A-H-156,2723978,6 WEEKS,0,3864.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/temperature-calibrators/fluke-calibration-1620a,1620A-H-156,DEWK,TRDIS,TCAL,C,,,,,,"[""Assemble to Order (ATO)""]",,,,
4329515876404,fluke-calibration-1620a-precision-thermo-hygrometer,MERGE,Fluke Calibration 1620A Precision Thermo-Hygrometer,,Active,33837466681396,32255667896372,1621A-S-156,2724035,6 WEEKS,0,4752.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/temperature-calibrators/fluke-calibration-1620a,1621A-S-156,DEWK,TRDIS,TCAL,C,,,,,,"[""Assemble to Order (ATO)""]",,,,
4329515876404,fluke-calibration-1620a-precision-thermo-hygrometer,MERGE,Fluke Calibration 1620A Precision Thermo-Hygrometer,,Active,33837466714164,32255667929140,1621A-H-156,2724012,6 WEEKS,0,5695.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/temperature-calibrators/fluke-calibration-1620a,1621A-H-156,DEWK,TRDIS,TCAL,C,,,,,,"[""Assemble to Order (ATO)""]",,,,
4329553362996,fluke-calibration-1502a-thermometer-readout,MERGE,Fluke Calibration 1502A Thermometer Readout,,Active,32603431043124,31102902992948,Default Title,1648927,11 DAYS,0,3731.00,,TRUE,,continue,0,https://www.fluke.com/en-us/product/calibration-tools/temperature-calibrators/fluke-calibration-1502a-1504,1502A-156,H1502,TRDIS,TCAL,C,,,,,,"[""Assemble to Order (ATO)""]",,,,
